2010-06-21 22:46:15,453 | OSM_2_OA      | INFO   | Started
2010-06-29 22:33:48,066 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6.4,46.2,6.5,46.4]
2010-06-29 22:33:48,807 | OSM           | INFO   | downloading to temp file /var/folders/S-/S-g8-be0FZKLT9b3k9i0Mk+++TI/-Tmp-/temp7osm
2010-06-29 22:33:49,113 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6.4,46.4,6.5,46.5]
2010-06-29 22:33:49,518 | OSM           | INFO   | downloading to temp file /var/folders/S-/S-g8-be0FZKLT9b3k9i0Mk+++TI/-Tmp-/temp8osm
2010-06-29 22:33:51,896 | OSMDelta_2_AddressRowConverter | INFO   | Object created
2010-06-29 22:34:18,539 | OSM_2_OA      | INFO   | Started
2010-06-29 22:34:18,539 | OA            | INFO   | Object created
2010-06-29 22:34:18,539 | OSM           | INFO   | Object created
2010-06-29 22:34:18,540 | OSM           | INFO   | connecting to http://www.informationfreeway.org/api/0.6/
2010-06-29 22:34:18,542 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6.0,46.0,6.2,46.2]
2010-06-29 22:34:19,353 | OSM           | INFO   | downloading to temp file /var/folders/S-/S-g8-be0FZKLT9b3k9i0Mk+++TI/-Tmp-/temp0.osm
2010-06-29 22:34:20,671 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6.0,46.2,6.2,46.4]
2010-06-29 22:34:21,063 | OSM           | INFO   | downloading to temp file /var/folders/S-/S-g8-be0FZKLT9b3k9i0Mk+++TI/-Tmp-/temp1.osm
2010-06-29 22:34:21,099 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6.0,46.4,6.2,46.5]
2010-06-29 22:34:21,472 | OSM           | INFO   | downloading to temp file /var/folders/S-/S-g8-be0FZKLT9b3k9i0Mk+++TI/-Tmp-/temp2.osm
2010-06-29 22:34:21,624 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6.2,46.0,6.4,46.2]
2010-06-29 22:34:22,336 | OSM           | INFO   | downloading to temp file /var/folders/S-/S-g8-be0FZKLT9b3k9i0Mk+++TI/-Tmp-/temp3.osm
2010-06-29 22:34:25,387 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6.2,46.2,6.4,46.4]
2010-06-29 22:34:26,180 | OSM           | INFO   | downloading to temp file /var/folders/S-/S-g8-be0FZKLT9b3k9i0Mk+++TI/-Tmp-/temp4.osm
2010-06-29 22:34:26,471 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6.2,46.4,6.4,46.5]
2010-06-29 22:34:27,191 | OSM           | INFO   | downloading to temp file /var/folders/S-/S-g8-be0FZKLT9b3k9i0Mk+++TI/-Tmp-/temp5.osm
2010-06-29 22:34:28,278 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6.4,46.0,6.5,46.2]
2010-06-29 22:34:28,658 | OSM           | INFO   | downloading to temp file /var/folders/S-/S-g8-be0FZKLT9b3k9i0Mk+++TI/-Tmp-/temp6.osm
2010-06-29 22:34:28,659 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6.4,46.2,6.5,46.4]
2010-06-29 22:34:30,810 | OSM           | INFO   | downloading to temp file /var/folders/S-/S-g8-be0FZKLT9b3k9i0Mk+++TI/-Tmp-/temp7.osm
2010-06-29 22:34:30,936 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6.4,46.4,6.5,46.5]
2010-06-29 22:34:31,327 | OSM           | INFO   | downloading to temp file /var/folders/S-/S-g8-be0FZKLT9b3k9i0Mk+++TI/-Tmp-/temp8.osm
2010-06-29 22:34:31,338 | OSMDelta_2_AddressRowConverter | INFO   | Object created
2010-06-29 22:34:42,694 | OSM_2_OA      | INFO   | Started
2010-06-29 22:34:42,694 | OA            | INFO   | Object created
2010-06-29 22:34:42,694 | OSM           | INFO   | Object created
2010-06-29 22:34:42,694 | OSM           | INFO   | connecting to http://www.informationfreeway.org/api/0.6/
2010-06-29 22:34:42,696 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6.0,46.0,6.2,46.2]
2010-06-29 22:34:43,078 | OSM           | INFO   | downloading to temp file /var/folders/S-/S-g8-be0FZKLT9b3k9i0Mk+++TI/-Tmp-/temp0.osm
2010-06-29 22:34:43,462 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6.0,46.2,6.2,46.4]
2010-06-29 22:34:44,180 | OSM           | INFO   | downloading to temp file /var/folders/S-/S-g8-be0FZKLT9b3k9i0Mk+++TI/-Tmp-/temp1.osm
2010-06-29 22:34:45,235 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6.0,46.4,6.2,46.5]
2010-06-29 22:34:45,960 | OSM           | INFO   | downloading to temp file /var/folders/S-/S-g8-be0FZKLT9b3k9i0Mk+++TI/-Tmp-/temp2.osm
2010-06-29 22:34:46,654 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6.2,46.0,6.4,46.2]
2010-06-29 22:34:47,035 | OSM           | INFO   | downloading to temp file /var/folders/S-/S-g8-be0FZKLT9b3k9i0Mk+++TI/-Tmp-/temp3.osm
2010-06-29 22:34:47,160 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6.2,46.2,6.4,46.4]
2010-06-29 22:34:47,545 | OSM           | INFO   | downloading to temp file /var/folders/S-/S-g8-be0FZKLT9b3k9i0Mk+++TI/-Tmp-/temp4.osm
2010-06-29 22:34:47,763 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6.2,46.4,6.4,46.5]
2010-06-29 22:34:48,487 | OSM           | INFO   | downloading to temp file /var/folders/S-/S-g8-be0FZKLT9b3k9i0Mk+++TI/-Tmp-/temp5.osm
2010-06-29 22:34:48,790 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6.4,46.0,6.5,46.2]
2010-06-29 22:34:49,856 | OSM           | INFO   | downloading to temp file /var/folders/S-/S-g8-be0FZKLT9b3k9i0Mk+++TI/-Tmp-/temp6.osm
2010-06-29 22:34:49,970 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6.4,46.2,6.5,46.4]
2010-06-29 22:34:51,085 | OSM           | INFO   | downloading to temp file /var/folders/S-/S-g8-be0FZKLT9b3k9i0Mk+++TI/-Tmp-/temp7.osm
2010-06-29 22:34:51,213 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6.4,46.4,6.5,46.5]
2010-06-29 22:34:51,587 | OSM           | INFO   | downloading to temp file /var/folders/S-/S-g8-be0FZKLT9b3k9i0Mk+++TI/-Tmp-/temp8.osm
2010-06-29 22:34:51,595 | OSMDelta_2_AddressRowConverter | INFO   | Object created
2010-06-29 22:38:36,233 | OSM_2_OA      | INFO   | Started
2010-06-29 22:38:36,233 | OA            | INFO   | Object created
2010-06-29 22:38:36,233 | OSM           | INFO   | Object created
2010-06-29 22:38:36,234 | OSM           | INFO   | connecting to http://www.informationfreeway.org/api/0.6/
2010-06-29 22:38:36,235 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6.0,46.0,6.2,46.2]
2010-06-29 22:38:36,637 | OSM           | INFO   | downloading to temp file /var/folders/S-/S-g8-be0FZKLT9b3k9i0Mk+++TI/-Tmp-/temp0.osm
2010-06-29 22:39:06,606 | OSM_2_OA      | INFO   | Started
2010-06-29 22:39:06,607 | OA            | INFO   | Object created
2010-06-29 22:39:06,607 | OSM           | INFO   | Object created
2010-06-29 22:39:06,607 | OSM           | INFO   | connecting to http://www.informationfreeway.org/api/0.6/
2010-06-29 22:39:06,608 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6.0,46.0,6.2,46.2]
2010-06-29 22:39:06,996 | OSM           | INFO   | downloading to temp file /var/folders/S-/S-g8-be0FZKLT9b3k9i0Mk+++TI/-Tmp-/temp0.osm
2010-06-29 22:39:07,077 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6.0,46.2,6.2,46.4]
2010-06-29 22:39:07,457 | OSM           | INFO   | downloading to temp file /var/folders/S-/S-g8-be0FZKLT9b3k9i0Mk+++TI/-Tmp-/temp1.osm
2010-06-29 22:39:07,503 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6.0,46.4,6.2,46.5]
2010-06-29 22:39:07,880 | OSM           | INFO   | downloading to temp file /var/folders/S-/S-g8-be0FZKLT9b3k9i0Mk+++TI/-Tmp-/temp2.osm
2010-06-29 22:39:08,001 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6.2,46.0,6.4,46.2]
2010-06-29 22:39:08,746 | OSM           | INFO   | downloading to temp file /var/folders/S-/S-g8-be0FZKLT9b3k9i0Mk+++TI/-Tmp-/temp3.osm
2010-06-29 22:39:10,384 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6.2,46.2,6.4,46.4]
2010-06-29 22:39:11,092 | OSM           | INFO   | downloading to temp file /var/folders/S-/S-g8-be0FZKLT9b3k9i0Mk+++TI/-Tmp-/temp4.osm
2010-06-29 22:39:11,473 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6.2,46.4,6.4,46.5]
2010-06-29 22:39:12,778 | OSM           | INFO   | downloading to temp file /var/folders/S-/S-g8-be0FZKLT9b3k9i0Mk+++TI/-Tmp-/temp5.osm
2010-06-29 22:39:12,823 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6.4,46.0,6.5,46.2]
2010-06-29 22:39:13,217 | OSM           | INFO   | downloading to temp file /var/folders/S-/S-g8-be0FZKLT9b3k9i0Mk+++TI/-Tmp-/temp6.osm
2010-06-29 22:39:13,245 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6.4,46.2,6.5,46.4]
2010-06-29 22:39:13,604 | OSM           | INFO   | downloading to temp file /var/folders/S-/S-g8-be0FZKLT9b3k9i0Mk+++TI/-Tmp-/temp7.osm
2010-06-29 22:39:13,605 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6.4,46.4,6.5,46.5]
2010-06-29 22:39:14,327 | OSM           | INFO   | downloading to temp file /var/folders/S-/S-g8-be0FZKLT9b3k9i0Mk+++TI/-Tmp-/temp8.osm
2010-06-29 22:39:14,766 | OSMDelta_2_AddressRowConverter | INFO   | Object created
2010-06-29 22:39:56,405 | OSM_2_OA      | INFO   | Started
2010-06-29 22:39:56,406 | OA            | INFO   | Object created
2010-06-29 22:39:56,406 | OSM           | INFO   | Object created
2010-06-29 22:39:56,406 | OSM           | INFO   | connecting to http://www.informationfreeway.org/api/0.6/
2010-06-29 22:39:56,407 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6.0,46.0,6.2,46.2]
2010-06-29 22:39:57,156 | OSM           | INFO   | downloading to temp file /var/folders/S-/S-g8-be0FZKLT9b3k9i0Mk+++TI/-Tmp-/temp0.osm
2010-06-29 22:40:15,835 | OSM_2_OA      | INFO   | Started
2010-06-29 22:40:15,836 | OA            | INFO   | Object created
2010-06-29 22:40:15,836 | OSM           | INFO   | Object created
2010-06-29 22:40:15,836 | OSM           | INFO   | connecting to http://www.informationfreeway.org/api/0.6/
2010-06-29 22:40:15,838 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6.0,46.0,6.2,46.2]
2010-06-29 22:40:16,239 | OSM           | INFO   | downloading to temp file /var/folders/S-/S-g8-be0FZKLT9b3k9i0Mk+++TI/-Tmp-/temp0.osm
2010-06-29 22:41:15,081 | OSM_2_OA      | INFO   | Started
2010-06-29 22:41:15,082 | OA            | INFO   | Object created
2010-06-29 22:41:15,082 | OSM           | INFO   | Object created
2010-06-29 22:41:15,082 | OSM           | INFO   | connecting to http://www.informationfreeway.org/api/0.6/
2010-06-29 22:41:15,084 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6.0,46.0,6.2,46.2]
2010-06-29 22:41:15,084 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6.4,46.0,6.5,46.2]
2010-06-29 22:41:15,085 | OSMDelta_2_AddressRowConverter | INFO   | Object created
2010-06-29 22:41:15,084 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6.4,46.2,6.5,46.4]
2010-06-29 22:41:15,084 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6.2,46.4,6.4,46.5]
2010-06-29 22:41:15,084 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6.0,46.4,6.2,46.5]
2010-06-29 22:41:15,085 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6.4,46.4,6.5,46.5]
2010-06-29 22:41:15,085 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6.0,46.2,6.2,46.4]
2010-06-29 22:41:15,085 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6.2,46.0,6.4,46.2]
2010-06-29 22:41:42,362 | OSM_2_OA      | INFO   | Started
2010-06-29 22:41:42,362 | OA            | INFO   | Object created
2010-06-29 22:41:42,362 | OSM           | INFO   | Object created
2010-06-29 22:41:42,363 | OSM           | INFO   | connecting to http://www.informationfreeway.org/api/0.6/
2010-06-29 22:41:42,365 | OSMDelta_2_AddressRowConverter | INFO   | Object created
2010-06-29 22:41:42,365 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6.2,46.2,6.4,46.4]
2010-06-29 22:41:42,365 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6.2,46.0,6.4,46.2]
2010-06-29 22:41:42,365 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6.0,46.0,6.2,46.2]
2010-06-29 22:41:42,365 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6.4,46.2,6.5,46.4]
2010-06-29 22:41:42,365 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6.0,46.4,6.2,46.5]
2010-06-29 22:41:50,251 | OSM_2_OA      | INFO   | Started
2010-06-29 22:41:50,251 | OA            | INFO   | Object created
2010-06-29 22:41:50,252 | OSM           | INFO   | Object created
2010-06-29 22:41:50,252 | OSM           | INFO   | connecting to http://www.informationfreeway.org/api/0.6/
2010-06-29 22:41:50,254 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6.0,46.0,6.2,46.2]
2010-06-29 22:41:50,254 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6.4,46.0,6.5,46.2]
2010-06-29 22:41:50,255 | OSMDelta_2_AddressRowConverter | INFO   | Object created
2010-06-29 22:41:50,254 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6.0,46.2,6.2,46.4]
2010-06-29 22:41:50,254 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6.4,46.2,6.5,46.4]
2010-06-29 22:41:50,254 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6.2,46.4,6.4,46.5]
2010-06-29 22:41:50,254 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6.2,46.0,6.4,46.2]
2010-06-29 22:41:50,255 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6.0,46.4,6.2,46.5]
2010-06-29 22:41:50,255 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6.2,46.2,6.4,46.4]
2010-06-29 22:41:50,255 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6.4,46.4,6.5,46.5]
2010-06-29 22:50:41,804 | OSM_2_OA      | INFO   | Started
2010-06-29 22:50:41,804 | OA            | INFO   | Object created
2010-06-29 22:50:41,805 | OSM           | INFO   | Object created
2010-06-29 22:50:41,805 | OSM           | INFO   | connecting to http://www.informationfreeway.org/api/0.6/
2010-06-29 22:50:41,819 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6.0,46.0,6.2,46.2]
2010-06-29 22:50:41,820 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6.0,46.2,6.2,46.4]
2010-06-29 22:50:41,821 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6.0,46.4,6.2,46.5]
2010-06-29 22:50:41,822 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6.2,46.0,6.4,46.2]
2010-06-29 22:50:41,823 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6.2,46.2,6.4,46.4]
2010-06-29 22:50:41,824 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6.2,46.4,6.4,46.5]
2010-06-29 22:50:41,829 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6.4,46.0,6.5,46.2]
2010-06-29 22:50:41,831 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6.4,46.2,6.5,46.4]
2010-06-29 22:50:41,831 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6.4,46.4,6.5,46.5]
2010-06-29 22:50:41,832 | OSMDelta_2_AddressRowConverter | INFO   | Object created
2010-06-29 22:50:42,659 | OSM           | INFO   | downloading to temp file /var/folders/S-/S-g8-be0FZKLT9b3k9i0Mk+++TI/-Tmp-/temp4.osm
2010-06-29 22:50:42,673 | OSM           | INFO   | downloading to temp file /var/folders/S-/S-g8-be0FZKLT9b3k9i0Mk+++TI/-Tmp-/temp2.osm
2010-06-29 22:50:42,759 | OSM           | INFO   | downloading to temp file /var/folders/S-/S-g8-be0FZKLT9b3k9i0Mk+++TI/-Tmp-/temp6.osm
2010-06-29 22:50:42,798 | OSM           | INFO   | downloading to temp file /var/folders/S-/S-g8-be0FZKLT9b3k9i0Mk+++TI/-Tmp-/temp5.osm
2010-06-29 22:50:42,893 | OSM           | INFO   | downloading to temp file /var/folders/S-/S-g8-be0FZKLT9b3k9i0Mk+++TI/-Tmp-/temp0.osm
2010-06-29 22:50:42,940 | OSM           | INFO   | downloading to temp file /var/folders/S-/S-g8-be0FZKLT9b3k9i0Mk+++TI/-Tmp-/temp3.osm
2010-06-29 22:50:43,008 | OSM           | INFO   | downloading to temp file /var/folders/S-/S-g8-be0FZKLT9b3k9i0Mk+++TI/-Tmp-/temp1.osm
2010-06-29 22:50:43,185 | OSM           | INFO   | downloading to temp file /var/folders/S-/S-g8-be0FZKLT9b3k9i0Mk+++TI/-Tmp-/temp7.osm
2010-06-29 22:50:43,237 | OSM           | INFO   | downloading to temp file /var/folders/S-/S-g8-be0FZKLT9b3k9i0Mk+++TI/-Tmp-/temp8.osm
2010-06-29 22:51:13,742 | OSM_2_OA      | INFO   | Started
2010-06-29 22:51:13,743 | OA            | INFO   | Object created
2010-06-29 22:51:13,743 | OSM           | INFO   | Object created
2010-06-29 22:51:13,743 | OSM           | INFO   | connecting to http://www.informationfreeway.org/api/0.6/
2010-06-29 22:51:13,745 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6.0,46.0,6.2,46.2]
2010-06-29 22:51:13,746 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6.0,46.2,6.2,46.4]
2010-06-29 22:51:13,746 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6.0,46.4,6.2,46.5]
2010-06-29 22:51:13,747 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6.2,46.0,6.4,46.2]
2010-06-29 22:51:13,749 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6.2,46.2,6.4,46.4]
2010-06-29 22:51:13,750 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6.2,46.4,6.4,46.5]
2010-06-29 22:51:13,752 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6.4,46.0,6.5,46.2]
2010-06-29 22:51:13,758 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6.4,46.2,6.5,46.4]
2010-06-29 22:51:13,761 | OSMDelta_2_AddressRowConverter | INFO   | Object created
2010-06-29 22:51:13,763 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6.4,46.4,6.5,46.5]
2010-06-29 22:51:14,478 | OSM           | INFO   | downloading to temp file /var/folders/S-/S-g8-be0FZKLT9b3k9i0Mk+++TI/-Tmp-/temp5.osm
2010-06-29 22:51:14,680 | OSM           | INFO   | downloading to temp file /var/folders/S-/S-g8-be0FZKLT9b3k9i0Mk+++TI/-Tmp-/temp4.osm
